run_id,config,seed,backend,n_agents,rounds,induction,timestamp,cond__mu_openness,cond__mu_conscientiousness,cond__mu_extraversion,cond__mu_agreeableness,cond__mu_neuroticism,cond__sigma,cond__corr,cond__topology,cond__model,T_guncontrol__var,T_guncontrol__extremity,T_guncontrol__sarle_bc,T_guncontrol__ashman_d,T_guncontrol__dip,T_guncontrol__assort,T_guncontrol__ei_index,T_immigration__var,T_immigration__extremity,T_immigration__sarle_bc,T_immigration__ashman_d,T_immigration__dip,T_immigration__assort,T_immigration__ei_index,crosscut_rate,toxicity_crosscamp,wb_npl_gdp__pre_n,wb_npl_gdp__pre_collective_sqerr,wb_npl_gdp__pre_median_relerr,wb_npl_gdp__pre_avg_individual_sqerr,wb_npl_gdp__pre_diversity,wb_npl_gdp__post_n,wb_npl_gdp__post_collective_sqerr,wb_npl_gdp__post_median_relerr,wb_npl_gdp__post_avg_individual_sqerr,wb_npl_gdp__post_diversity,wb_npl_gdp__gain_vs_pre,wb_npl_gdp__gain_vs_individuals,wb_per_forest__pre_n,wb_per_forest__pre_collective_sqerr,wb_per_forest__pre_median_relerr,wb_per_forest__pre_avg_individual_sqerr,wb_per_forest__pre_diversity,wb_per_forest__post_n,wb_per_forest__post_collective_sqerr,wb_per_forest__post_median_relerr,wb_per_forest__post_avg_individual_sqerr,wb_per_forest__post_diversity,wb_per_forest__gain_vs_pre,wb_per_forest__gain_vs_individuals,wb_gha_health__pre_n,wb_gha_health__pre_collective_sqerr,wb_gha_health__pre_median_relerr,wb_gha_health__pre_avg_individual_sqerr,wb_gha_health__pre_diversity,wb_gha_health__post_n,wb_gha_health__post_collective_sqerr,wb_gha_health__post_median_relerr,wb_gha_health__post_avg_individual_sqerr,wb_gha_health__post_diversity,wb_gha_health__gain_vs_pre,wb_gha_health__gain_vs_individuals,wb_tun_unemp__pre_n,wb_tun_unemp__pre_collective_sqerr,wb_tun_unemp__pre_median_relerr,wb_tun_unemp__pre_avg_individual_sqerr,wb_tun_unemp__pre_diversity,wb_tun_unemp__post_n,wb_tun_unemp__post_collective_sqerr,wb_tun_unemp__post_median_relerr,wb_tun_unemp__post_avg_individual_sqerr,wb_tun_unemp__post_diversity,wb_tun_unemp__gain_vs_pre,wb_tun_unemp__gain_vs_individuals,wb_lka_exports__pre_n,wb_lka_exports__pre_collective_sqerr,wb_lka_exports__pre_median_relerr,wb_lka_exports__pre_avg_individual_sqerr,wb_lka_exports__pre_diversity,wb_lka_exports__post_n,wb_lka_exports__post_collective_sqerr,wb_lka_exports__post_median_relerr,wb_lka_exports__post_avg_individual_sqerr,wb_lka_exports__post_diversity,wb_lka_exports__gain_vs_pre,wb_lka_exports__gain_vs_individuals,wb_pry_internet__pre_n,wb_pry_internet__pre_collective_sqerr,wb_pry_internet__pre_median_relerr,wb_pry_internet__pre_avg_individual_sqerr,wb_pry_internet__pre_diversity,wb_pry_internet__post_n,wb_pry_internet__post_collective_sqerr,wb_pry_internet__post_median_relerr,wb_pry_internet__post_avg_individual_sqerr,wb_pry_internet__post_diversity,wb_pry_internet__gain_vs_pre,wb_pry_internet__gain_vs_individuals,hp_0__pre_correct_rate,hp_0__post_correct_rate,hp_0__solved_majority,hp_1__pre_correct_rate,hp_1__post_correct_rate,hp_1__solved_majority,CI_mean_gain_vs_pre,CI_hidden_profile_rate,CI_hp_gain,CI_hp_solved_majority,trait_drift_mean,distinct2,self_bleu3,filler_variance,runtime_s,cond__sigma_openness,cond__sigma_conscientiousness,cond__sigma_extraversion,cond__sigma_agreeableness,cond__sigma_neuroticism,T_carbontax__var,T_carbontax__extremity,T_carbontax__sarle_bc,T_carbontax__ashman_d,T_carbontax__dip,T_carbontax__assort,T_carbontax__ei_index,T_nuclear__var,T_nuclear__extremity,T_nuclear__sarle_bc,T_nuclear__ashman_d,T_nuclear__dip,T_nuclear__assort,T_nuclear__ei_index,T_ubi__var,T_ubi__extremity,T_ubi__sarle_bc,T_ubi__ashman_d,T_ubi__dip,T_ubi__assort,T_ubi__ei_index,T_socialmedia__var,T_socialmedia__extremity,T_socialmedia__sarle_bc,T_socialmedia__ashman_d,T_socialmedia__dip,T_socialmedia__assort,T_socialmedia__ei_index,ci_posts,ci_replies,ci_mentions,probe_anchors,w_interest,interest_on_expressed,pol_var,pol_extremity,pol_assort,pol_ei,pol_bimodality,_model,CI_accuracy_z,CI_medrelerr_z,CI_diversity,POL_composite,CI_composite,family
e5_norm_baseline__qwen_619204b529_s3,e5_norm_baseline__qwen,3,Qwen/Qwen2.5-14B-Instruct-AWQ,100,30,prompt,2026-08-03 07:26:33,0.5,0.5,0.5,0.5,0.5,0.15,independent,barabasi_albert,Qwen/Qwen2.5-14B-Instruct-AWQ,2.0811,1.29,0.635658857272095,4.8502349640523885,,-0.035724926049669,-0.081081081081081,1.6056,1.04,0.49647681534734306,3.5930914986777758,,-0.074227497496961,0.06145251396648001,0.27272727272727204,,100,0.33917932188799005,0.22557810041365803,1.23986152240004,0.9006822005120511,100,0.35039119230734705,0.223617045256556,1.192135827619532,0.841744635312183,-0.011211870419356,0.841744635312185,100,0.022912847686830003,0.129447561090617,0.26292904620198704,0.24001619851515602,100,0.028864676851454003,0.10009303768702901,0.275091322455676,0.24622664560422103,-0.005951829164624001,0.24622664560422103,100,0.29074041112221205,4.020979809806639,0.36744167870634203,0.07670126758412901,100,0.289967096386465,4.010387025397764,0.359780208539879,0.069813112153413,0.0007733147357470001,0.069813112153414,100,0.000327345317597,0.15848007414272403,0.0030846236984990003,0.002757278380902,100,0.00032509697438200003,0.15848007414272403,0.0029871287021950004,0.0026620317278120004,2.248343214080741e-06,0.0026620317278120004,100,0.822418582607447,1.6438384407077802,1.6150977297859521,0.7926791471785041,100,0.76741576907144,1.6438384407077802,1.5197062813496371,0.7522905122781961,0.05500281353600701,0.7522905122781961,100,3.489939394573409e-05,0.016511669012793002,0.000620165892554,0.000585266498608,100,4.6911628957115765e-05,0.016511669012793002,0.00043063084572000004,0.00038371921676300005,-1.201223501138166e-05,0.00038371921676300005,0.0,0.0,0.0,0.0,0.0,0.0,0.006433777465995,0.0,0.0,0.0,0.228793309953797,0.5003344481605351,0.37704327820479205,1.5224000000000002,277.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84335,1.165,-0.054976211773315006,0.009814283557300497,0.566067836309719,qwen14|pa1|wi1|ie0,-0.19003530913869773,-0.42672875834407853,0.31885344271543137,-0.29497410742287744,-0.4505001190032518,e5
e5_openness_high__qwen_4e26673b5f_s1,e5_openness_high__qwen,1,Qwen/Qwen2.5-14B-Instruct-AWQ,100,30,prompt,2026-08-03 07:31:10,0.8,0.5,0.5,0.5,0.5,0.15,independent,barabasi_albert,Qwen/Qwen2.5-14B-Instruct-AWQ,2.16,1.28,0.598071438725584,4.05210888098304,,-0.028996790412424003,-0.02,1.3704,0.98,0.46459093853640804,3.548571279820576,,0.008831927141191001,-0.21804511278195401,0.08928571428571401,,100,0.19760826350077002,0.223617045256556,0.72162648049383,0.5240182169930591,100,0.282890846028204,0.223617045256556,1.001784303022273,0.71889345699407,-0.08528258252743401,0.718893456994068,100,0.0058027622907710005,0.107050038252901,0.23399025386413302,0.22818749157336102,100,0.023315325554104,0.129488443862866,0.26539267896225804,0.242077353408153,-0.017512563263332,0.242077353408153,100,0.31651126288165204,4.005090633193326,0.380869376717677,0.06435811383602501,100,0.281623888055409,3.750863807380332,0.34748695017941905,0.06586306212401001,0.034887374826243,0.06586306212401001,100,7.986311711065814e-06,0.040116509996028005,0.0029112801605680003,0.0029032938488570002,100,7.86367646333376e-05,0.0062226929696800005,0.0029145577994540003,0.002835921034821,-7.06504529222718e-05,0.002835921034821,100,0.7221612475837991,1.6438384407077802,1.442273643696331,0.7201123961125321,100,0.7706746792417021,1.6438384407077802,1.5055111221493291,0.7348364429076251,-0.048513431657903006,0.7348364429076261,100,6.428600106428477e-05,0.016511669012793002,0.0008941466909020001,0.0008298606898380001,100,7.836233268625607e-05,0.016511669012793002,0.0008182291670820001,0.000739866834396,-1.4076331621971291e-05,0.000739866834396,0.0,0.0,0.0,0.0,0.0,0.0,-0.019417654901161003,0.0,0.0,0.0,0.24385172718703502,0.5732314845566251,0.351426954748419,1.5051,277.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7652,1.13,-0.0100824316356165,0.119022556390977,0.531331188630996,qwen14|pa1|wi1|ie0,0.08373369705100882,-0.005655845035834261,0.2942076838838458,0.02044050123371939,-0.07341477312199612,e5
e5_openness_high__qwen_4e26673b5f_s2,e5_openness_high__qwen,2,Qwen/Qwen2.5-14B-Instruct-AWQ,100,30,prompt,2026-08-03 07:35:49,0.8,0.5,0.5,0.5,0.5,0.15,independent,barabasi_albert,Qwen/Qwen2.5-14B-Instruct-AWQ,1.617599999999999,1.12,0.6006100570763421,4.651176250634827,,0.007458501037117001,-0.084745762711864,1.0131000000000001,0.81,0.39523107241395306,3.714478037243898,,0.054187343641061,-0.25,0.18333333333333302,,100,0.293896394008208,0.22339779685389902,1.0157044766520409,0.721808082643831,100,0.38597541737042,0.22556591994684402,1.166450651785859,0.7804752344154381,-0.092079023362212,0.7804752344154381,100,0.032271234922340006,0.151813209224545,0.24227984926402402,0.21000861434168303,100,0.055732684021450006,0.166593370785306,0.305747201291923,0.250014517270472,-0.023461449099109,0.250014517270472,100,0.35400014634882804,4.063350947442138,0.406511039948922,0.052510893600094005,100,0.282423473151867,3.644935963291584,0.34642006097516104,0.06399658782329301,0.07157667319696001,0.06399658782329301,100,0.00011696679312900001,0.0062226929696800005,0.0034688654917010005,0.0033518986985710004,100,0.000224052991411,0.0062226929696800005,0.002833416746777,0.002609363755365,-0.000107086198282,0.002609363755365,100,0.6930302344682561,1.6438384407077802,1.397739009010609,0.704708774542352,100,0.65059966421486,1.6438384407077802,1.334918679567634,0.6843190153527741,0.042430570253396006,0.6843190153527741,100,5.5684104598565985e-05,0.016511669012793002,0.000571642195548,0.0005159580909500001,100,3.267559856960432e-05,0.016511669012793002,0.000384834557906,0.000352158959336,2.3008506028961654e-05,0.000352158959336,0.0,0.0,0.0,0.0,0.0,0.0,-0.000269551117203,0.0,0.0,0.0,0.26470664069410504,0.538261152718984,0.345281684994426,1.429899999999999,278.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3153499999999996,0.9650000000000001,0.030822922339089003,0.167372881355932,0.49792056474514756,qwen14|pa1|wi1|ie0,-0.2633424120915773,-0.2786788061637102,0.29696114626277975,-0.3162527224823568,-0.5514722292405384,e5
e5_openness_high__qwen_4e26673b5f_s3,e5_openness_high__qwen,3,Qwen/Qwen2.5-14B-Instruct-AWQ,100,30,prompt,2026-08-03 07:40:27,0.8,0.5,0.5,0.5,0.5,0.15,independent,barabasi_albert,Qwen/Qwen2.5-14B-Instruct-AWQ,2.469099999999999,1.4100000000000001,0.673653429045729,5.400830603520299,,0.0012591366182920002,-0.050691244239631006,1.04,0.84,0.425795025842765,3.569784703852378,,0.011098887932818002,-0.21568627450980302,0.177570093457943,,100,0.244296630094387,0.22386065459284202,0.83679653273284,0.5924999026384531,100,0.21323527736854803,0.223617045256556,0.6834970719923861,0.47026179462383905,0.031061352725839004,0.47026179462383805,100,0.024682275984409002,0.152138885545856,0.251302769278418,0.22662049329400902,100,0.029255746386262,0.154099872757152,0.252819605553941,0.22356385916767801,-0.004573470401853,0.22356385916767801,100,0.30976005738655005,3.364227176456403,0.36896801453611705,0.059207957149566004,100,0.337207582773556,3.936237534535641,0.391800340533962,0.054592757760404,-0.027447525387006,0.054592757760405,100,0.000183096103896,0.0062226929696800005,0.003223343213605,0.0030402471097080003,100,7.525563374616752e-05,0.0062226929696800005,0.0034703893009480004,0.0033951336672010004,0.00010784047015000001,0.0033951336672010004,100,0.983975539147882,1.690221571246513,1.807972902696028,0.823997363548146,100,0.8242883727069881,1.690221571246513,1.582873610769605,0.758585238062617,0.159687166440893,0.758585238062617,100,2.606855530002049e-05,0.016511669012793002,0.000662685275751,0.0006366167204510001,100,3.812064468396189e-05,0.016511669012793002,0.0005007299146230001,0.00046260926993900003,-1.2052089383941401e-05,0.00046260926993900003,0.0,0.0,0.0,0.0,0.0,0.0,0.026470551959773003,0.0,0.0,0.0,0.25807106597684304,0.621785714285714,0.300250248710417,1.2224,278.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7545499999999996,1.125,0.006179012275555001,0.13318875937471703,0.549724227444247,qwen14|pa1|wi1|ie0,-0.056079057707893176,-0.4041823524219986,0.2518102320919463,0.12199752779136756,-0.26599077623002804,e5
e5_neuroticism_high__qwen_46a861d03a_s1,e5_neuroticism_high__qwen,1,Qwen/Qwen2.5-14B-Instruct-AWQ,100,30,prompt,2026-08-03 07:44:46,0.5,0.5,0.5,0.5,0.8,0.15,independent,barabasi_albert,Qwen/Qwen2.5-14B-Instruct-AWQ,2.4276,1.44,0.6811991989300751,5.302682954015182,,-0.009322069359915001,-0.045801526717557,1.1939,1.01,0.45603313742934404,4.11010478739546,,-0.05677523609289,-0.290780141843971,0.25352112676056304,,100,0.359049707837069,0.2245914826017,1.02311733392014,0.664067626083071,100,0.28158299194630204,0.22569990508180102,0.7631139154236201,0.481530923477317,0.07746671589076701,0.481530923477318,100,0.036091435722538,0.156525121958402,0.23459632075375303,0.19850488503121502,100,0.015250296118985,0.15235161454722201,0.251849739336205,0.236599443217219,0.020841139603552,0.236599443217219,100,0.262460603058258,3.3695235686608402,0.329724504566342,0.067263901508084,100,0.26492038343336904,3.321856038820904,0.342464263361739,0.07754387992837,-0.0024597803751110004,0.07754387992837,100,0.00022777177812900002,0.0062226929696800005,0.0030758580951570002,0.0028480863170280003,100,0.00013897408425700002,0.0062226929696800005,0.0028854844698620002,0.0027465103856040003,8.879769387164925e-05,0.0027465103856040003,100,0.48776143449102005,1.504689049091581,1.0679577165183831,0.5801962820273631,100,0.46156713716857106,1.3423480922060151,1.011840783410984,0.550273646242412,0.026194297322448,0.550273646242412,100,7.000868932451455e-05,0.016511669012793002,0.0007318843708920001,0.000661875681567,100,7.794007599899609e-06,0.016511669012793002,0.00046608921182000006,0.00045829520422,6.221468172461495e-05,0.00045829520422,0.0,0.0,0.0,0.0,0.0,0.0,0.020365564136208002,0.0,0.0,0.0,0.21720225620645803,0.364302364302364,0.604008222732429,1.7771,258.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81075,1.225,-0.0330486527264025,0.168290834280764,0.5686161681797095,qwen14|pa1|wi1|ie0,0.760925198017501,0.6782002224511302,0.22485878307585702,0.1752520846807037,0.8593387000481807,e5
e5_neuroticism_high__qwen_46a861d03a_s2,e5_neuroticism_high__qwen,2,Qwen/Qwen2.5-14B-Instruct-AWQ,100,30,prompt,2026-08-03 07:49:16,0.5,0.5,0.5,0.5,0.8,0.15,independent,barabasi_albert,Qwen/Qwen2.5-14B-Instruct-AWQ,2.485899999999999,1.49,0.6960483543107361,5.780145566419521,,0.004079281817922001,-0.059760956175298,1.0075,0.91,0.450935447218593,3.525464127174,,-0.035826726120870005,-0.38129496402877705,0.325714285714285,,100,0.54781542970313,0.23315435077215302,1.301903636214986,0.754088206511855,100,0.26834627873551903,0.22312982658398403,0.7494631834295281,0.48111690469400903,0.27946915096761005,0.48111690469400903,100,0.027686795203321003,0.15219431981331302,0.330524632022317,0.302837836818994,100,0.014827382141588002,0.15183399707484102,0.294700926793215,0.279873544651627,0.012859413061733,0.279873544651627,100,0.262421548613447,3.004072506554661,0.327184088169228,0.064762539555781,100,0.28788076424180103,3.099407566234534,0.347457539951665,0.05957677570986301,-0.025459215628354,0.05957677570986301,100,0.000148001906776,0.0062226929696800005,0.00298452241462,0.0028365205078430002,100,0.00023785047409700003,0.0062226929696800005,0.0028870872354070003,0.0026492367613090003,-8.984856732125295e-05,0.0026492367613090003,100,0.40461977746532,1.226390265859183,0.8974560887948241,0.49283631132950306,100,0.687469073156416,1.6438384407077802,1.385419610186906,0.697950537030489,-0.282849295691096,0.697950537030489,100,3.224886467087701e-05,0.016511669012793002,0.000508810029904,0.00047656116523300005,100,1.406310030287659e-05,0.016511669012793002,0.000513116725866,0.000499053625563,1.8185764368000423e-05,0.000499053625563,0.0,0.0,0.0,0.01,0.0,0.0,-0.0026752683488430002,0.0,-0.005,0.0,0.240069892041565,0.5507300636465741,0.29325510830309803,1.771599999999999,270.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7466999999999997,1.2,-0.015873722151474003,0.2205279601020375,0.5734919007646646,qwen14|pa1|wi1|ie0,0.3631231514699829,0.13212553066687574,0.25361100874547665,0.2645262034216959,0.3114120943216837,e5
e5_neuroticism_high__qwen_46a861d03a_s3,e5_neuroticism_high__qwen,3,Qwen/Qwen2.5-14B-Instruct-AWQ,100,30,prompt,2026-08-03 07:53:51,0.5,0.5,0.5,0.5,0.8,0.15,independent,barabasi_albert,Qwen/Qwen2.5-14B-Instruct-AWQ,2.8224,1.62,0.7760890544933831,8.940105749688223,,-0.05981954476216501,0.09407665505226401,1.0756000000000001,1.62,0.759331775354522,6.300446171478194,,0.048440863633473004,-0.6047430830039521,0.20930232558139503,,100,0.375841289381288,0.23053555040707802,1.034875338966251,0.659034049584961,100,0.262893069542567,0.225590280880473,0.8607242589331001,0.597831189390532,0.11294821983872101,0.597831189390532,100,0.005102852878186,0.096528614289535,0.22553604963179802,0.220433196753612,100,0.018042851735163002,0.152381410465981,0.250648174194502,0.23260532245933802,-0.012939998856976002,0.23260532245933802,100,0.28187510816244904,4.010387025397764,0.35881406945216104,0.076938961289712,100,0.245675210151744,3.041147251985723,0.32256874277131503,0.07689353261957001,0.036199898010705,0.076893532619571,100,0.000545474597311,0.15848007414272403,0.0029417858267660004,0.002396311229455,100,0.000464451619199,0.15848007414272403,0.0030944859623830002,0.002630034343183,8.102297811170523e-05,0.002630034343183,100,0.48381394839696706,1.6438384407077802,1.019342829107446,0.535528880710479,100,0.5008477583004081,1.6438384407077802,1.054117742205742,0.553269983905334,-0.01703380990344,0.553269983905334,100,7.323815098386742e-05,0.016511669012793002,0.000637607283339,0.000564369132355,100,7.118543253138082e-05,0.016511669012793002,0.000803719107388,0.0007325336748570001,2.052718452486603e-06,0.0007325336748570001,0.0,0.0,0.0,0.0,0.0,0.0,0.019876230797595002,0.0,0.0,0.0,0.238229551551969,0.540087219054008,0.235707555885652,1.71,274.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.949,1.62,-0.0056893405643460015,0.255333213975844,0.7677104149239525,qwen14|pa1|wi1|ie0,0.3940043140997232,-0.40446992312793917,0.24399376606546896,1.3187719814744925,0.3539473471376351,e5
e1q_norm_baseline_84c6c44a4e_s1,e1q_norm_baseline,1,Qwen/Qwen2.5-14B-Instruct-AWQ,100,30,prompt,2026-08-03 10:44:24,0.5,0.5,0.5,0.5,0.5,0.15,independent,barabasi_albert,Qwen/Qwen2.5-14B-Instruct-AWQ,2.2976,1.56,0.7649310789432281,6.266719062637672,,-0.031287691630850004,-0.25735294117647,1.4876,1.02,0.5016337167936641,3.726166382028968,,-0.034366685437124005,-0.09782608695652101,0.18300653594771202,,100,0.27551016485895,0.22573644648224403,0.991819278753659,0.7163091138947081,100,0.145541457495885,0.17172825662764102,0.530038118639041,0.384496661143154,0.129968707363065,0.384496661143155,100,0.030996137593065003,0.15243684473343802,0.337070261156084,0.306074123563018,100,0.059467434432163006,0.157017101082084,0.29052275143461004,0.23105531700244702,-0.028471296839098003,0.23105531700244702,100,0.317771525256,4.063350947442138,0.38960507368958003,0.071833548433579,100,0.28918139516629304,3.851495259264642,0.36213037162223205,0.07294897645593801,0.028590130089707,0.07294897645593801,100,0.000145945663316,0.0062226929696800005,0.002731819371673,0.0025858737083560004,100,7.895899119152465e-05,0.0062226929696800005,0.0030489856071100004,0.0029700266159190004,6.698667212504393e-05,0.0029700266159190004,100,0.579115065696,1.6438384407077802,1.2035782237179071,0.624463158021906,100,0.7933553557789521,1.6438384407077802,1.5504305092822621,0.757075153503309,-0.214240290082951,0.757075153503309,100,0.000132359653417,0.016511669012793002,0.000846012116088,0.00071365246267,100,0.000177441447514,0.016511669012793002,0.001270557018422,0.001093115570907,-4.508179409721074e-05,0.001093115570907,0.0,0.0,0.0,0.0,0.0,0.0,-0.014021807431875002,0.0,0.0,0.0,0.24516055522570002,0.5489487516425751,0.27916645106666504,1.9475,280.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8926,1.29,-0.032827188533987,0.1775895140664955,0.6332823978684461,qwen14|pa1|wi1|ie0,-0.44956284097876864,0.2107160006622701,0.24160654171527904,0.3759817145884028,-0.8079694705258543,e1q
e1q_norm_baseline_84c6c44a4e_s2,e1q_norm_baseline,2,Qwen/Qwen2.5-14B-Instruct-AWQ,100,30,prompt,2026-08-03 10:49:03,0.5,0.5,0.5,0.5,0.5,0.15,independent,barabasi_albert,Qwen/Qwen2.5-14B-Instruct-AWQ,2.2331,1.33,0.665584920255413,5.572939377705528,,0.028380634390651003,-0.05990783410138201,1.3384,0.9400000000000001,0.492068760764278,3.705570757648625,,0.004425785174093,-0.062937062937062,0.197080291970802,,100,0.260724267069817,0.223617045256556,0.918625698302688,0.657901431232871,100,0.31560352810506703,0.223617045256556,1.0979399902032,0.782336462098134,-0.05487926103525,0.782336462098132,100,0.05797607227638701,0.15195525953490402,0.336691560021929,0.278715487745542,100,0.017514388671912,0.15184785564170603,0.24898377356533402,0.23146938489342103,0.040461683604474004,0.23146938489342103,100,0.290761850162986,3.110000350643409,0.34577721483747703,0.055015364674491,100,0.30411148476459404,4.031572594215514,0.36495301647973205,0.060841531715137,-0.013349634601607001,0.060841531715138,100,2.5742176165091702e-05,0.0062226929696800005,0.0029773238420730003,0.002951581665908,100,6.582221513946148e-05,0.0062226929696800005,0.0034843101043670003,0.0034184878892280003,-4.008003897436978e-05,0.0034184878892280003,100,0.8089195568630091,1.6438384407077802,1.5918125340599891,0.78289297719698,100,0.6136562319694181,1.6438384407077802,1.279466464438246,0.6658102324688291,0.19526332489359102,0.6658102324688281,100,6.0906292900687045e-05,0.016511669012793002,0.0007890874980820001,0.0007281812051810001,100,2.358636907262374e-05,0.016511669012793002,0.000588438475496,0.0005648521064230001,3.731992382806329e-05,0.0005648521064230001,0.0,0.0,0.0,0.0,0.0,0.0,0.02791555879101,0.0,0.0,0.0,0.24933348837284702,0.49892857142857105,0.339696666546397,1.609099999999999,278.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78575,1.135,0.016403209782372002,0.061422448519222,0.5788268405098456,qwen14|pa1|wi1|ie0,0.31544433027685187,-0.3269660623888873,0.2907401585285287,0.11044572893613082,0.245739997136351,e1q
e1q_norm_baseline_84c6c44a4e_s3,e1q_norm_baseline,3,Qwen/Qwen2.5-14B-Instruct-AWQ,100,30,prompt,2026-08-03 10:53:39,0.5,0.5,0.5,0.5,0.5,0.15,independent,barabasi_albert,Qwen/Qwen2.5-14B-Instruct-AWQ,2.0075,1.23,0.581656133282744,4.042584752364057,,-0.036892047991269,-0.015544041450777,1.4170999999999991,0.99,0.49132281401053,3.8524410239895923,,-0.087067574088556,0.0,0.08849557522123801,,100,0.22231457501543503,0.17172825662764102,0.934750120098599,0.7124355450831631,100,0.282933641978733,0.21488365055070402,1.063231515507391,0.7802978735286581,-0.060619066963298,0.7802978735286571,100,0.0254126007472,0.12944894694730302,0.217165999075267,0.191753398328066,100,0.006874209103724001,0.088474015228012,0.15270245262741,0.145828243523685,0.018538391643476003,0.145828243523685,100,0.304452575318495,4.063350947442138,0.37660199618059204,0.07214942086209701,100,0.320139059529074,4.047461770828826,0.38622105031193404,0.06608199078285901,-0.015686484210578,0.06608199078286,100,0.000331248858747,0.15848007414272403,0.0031392684663690005,0.002808019607622,100,0.00028053011509200003,0.0062226929696800005,0.0029056598282740003,0.0026251297131810003,5.071874365412185e-05,0.0026251297131810003,100,0.885383174417629,1.667030005977146,1.7274536133254532,0.8420704389078231,100,0.8226592617732541,1.6438384407077802,1.611652219899411,0.7889929581261571,0.062723912644375,0.7889929581261571,100,6.434093093976875e-05,0.016511669012793002,0.0007794856065050001,0.0007151446755660001,100,6.969154510938396e-05,0.016511669012793002,0.000888921663231,0.000819230118122,-5.35061416961521e-06,0.000819230118122,0.0,0.0,0.0,0.0,0.0,0.0,0.0008336868739090001,0.0,0.0,0.0,0.24708302140675703,0.6578259245423981,0.18130609567473702,1.5224000000000002,275.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7122999999999995,1.1099999999999999,-0.0619798110399125,0.0077720207253885,0.536489473646637,qwen14|pa1|wi1|ie0,-0.10407154647981455,0.271091791141699,0.29744090429877706,-0.5439923598490293,-0.3320949144600579,e1q
e1q_norm_baseline_84c6c44a4e_s4,e1q_norm_baseline,4,Qwen/Qwen2.5-14B-Instruct-AWQ,100,30,prompt,2026-08-03 10:58:04,0.5,0.5,0.5,0.5,0.5,0.15,independent,barabasi_albert,Qwen/Qwen2.5-14B-Instruct-AWQ,2.653099999999999,1.63,0.785543176171541,6.135277513915019,,-0.11111772019990401,0.055793991416309,1.629099999999999,1.05,0.49739543379218604,3.5275685687979,,0.0035080777103890003,-0.044585987261146,0.24,,100,0.32033205118832303,0.22557810041365803,1.158009259644339,0.837677208456015,100,0.283999853280407,0.223617045256556,1.063566746017193,0.779566892736785,0.036332197907916,0.779566892736785,100,0.014452539343419002,0.102760811808404,0.18253736641315102,0.16808482706973102,100,0.044812502450403004,0.15212502697899102,0.340087925511178,0.29527542306077503,-0.030359963106984002,0.29527542306077403,100,0.308014742607337,4.020979809806639,0.37199529655306,0.06398055394572301,100,0.257140870123781,3.110000350643409,0.336812502094392,0.07967163197061,0.050873872483555,0.07967163197061,100,0.00030337957014700003,0.15848007414272403,0.0032042989965620004,0.002900919426414,100,0.00047629573843100006,0.15848007414272403,0.0032790596183680004,0.002802763879937,-0.000172916168283,0.002802763879937,100,0.6004876557820551,1.481497483822214,1.257935625063556,0.6574479692815011,100,0.519719221978535,1.481497483822214,1.112685324826385,0.59296610284785,0.080768433803519,0.59296610284785,100,4.6252482646839694e-05,0.016511669012793002,0.000649716958075,0.0006034644754280001,100,1.70687185233933e-05,0.016511669012793002,0.0006005027120820001,0.000583433993559,2.9183764123446394e-05,0.000583433993559,0.0,0.0,0.0,0.01,0.0,0.0,0.022911801447307003,0.0,-0.005,0.0,0.203710418225394,0.547106325706594,0.37885726182483004,1.8131,265.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.141099999999999,1.3399999999999999,-0.05380482124475751,-0.0056040020775815005,0.6414693049818635,qwen14|pa1|wi1|ie0,0.18090998188182605,-0.0493240687040295,0.2918110414149193,0.24423700760423278,0.060434392226882266,e1q
